car_name,speed,safe_distance,reaction_time,time
GentleCar1,3.79,17.13,0.13,10.3
GentleCar1,3.44,15.52,0.28,9.5
GentleCar1,7.04,15.73,0.17,3.7
GentleCar1,3.9,17.62,0.22,3.0
GentleCar1,3.44,15.52,0.28,13.4
GentleCar1,3.79,17.13,0.13,13.4
GentleCar1,3.79,17.13,0.13,10.4
GentleCar1,3.44,15.52,0.28,9.6
GentleCar1,6.77,15.73,0.17,3.8
GentleCar1,3.9,17.62,0.22,3.1
GentleCar1,3.44,15.52,0.28,13.5
GentleCar1,3.79,17.13,0.13,13.5
GentleCar1,3.79,17.13,0.13,10.5
GentleCar1,3.44,15.52,0.28,9.7
GentleCar1,6.52,15.73,0.17,3.9
GentleCar1,3.9,17.62,0.22,3.2
GentleCar1,3.44,15.52,0.28,13.6
GentleCar1,3.79,17.13,0.13,13.6
GentleCar1,3.79,17.13,0.13,10.6
GentleCar1,3.44,15.52,0.28,9.8
GentleCar1,6.28,15.73,0.17,4.0
GentleCar1,3.9,17.62,0.22,3.3
GentleCar1,3.44,15.52,0.28,13.7
GentleCar1,3.79,17.13,0.13,13.7
GentleCar1,3.79,17.13,0.13,10.7
GentleCar1,3.44,15.52,0.28,9.9
GentleCar1,6.07,15.73,0.17,4.1
GentleCar1,3.9,17.62,0.22,3.4
GentleCar1,3.44,15.52,0.28,13.8
GentleCar1,3.79,17.13,0.13,13.8
GentleCar1,3.79,17.13,0.13,10.8
GentleCar1,3.44,15.52,0.28,10.0
GentleCar1,5.87,15.73,0.17,4.2
GentleCar1,3.9,17.62,0.22,3.5
GentleCar1,3.44,15.52,0.28,13.9
GentleCar1,3.79,17.13,0.13,13.9
GentleCar1,3.79,17.13,0.13,10.9
GentleCar1,3.44,15.52,0.28,10.1
GentleCar1,5.68,15.73,0.17,4.3
GentleCar1,3.9,17.62,0.22,3.6
GentleCar1,3.44,15.52,0.28,14.0
GentleCar1,3.79,17.13,0.13,14.0
GentleCar1,3.79,17.13,0.13,11.0
GentleCar1,3.44,15.52,0.28,10.2
GentleCar1,5.5,15.73,0.17,4.4
GentleCar1,3.9,17.62,0.22,3.7
GentleCar1,3.44,15.52,0.28,14.1
GentleCar1,3.79,17.13,0.13,14.1
GentleCar1,3.79,17.13,0.13,11.1
GentleCar1,3.44,15.52,0.28,10.3
GentleCar1,5.33,15.73,0.17,4.5
GentleCar1,3.9,17.62,0.22,3.8
GentleCar1,3.44,15.52,0.28,14.2
